Date,WIP,,Date,,,,date,all_wpd,,Date,,,Date,WIP,MOVE,,Date,WIP,MOVE
2021/12/29,50,,,,,,,,,,,,,,,,,,
2021/12/29,300,,,,,,,,,,,,,,,,,,
2021/12/29,125,,,,,,,,,,,,,,,,,,
2021/12/29,131,,,,,,,,,,,,,,,,,,
2021/12/29,307,,,,,,,,,,,,,,,,,,
2021/12/29,848,,,,,,,,,,,,,,,,,,
2021/12/29,0,,,,,,,,,,,,,,,,,,
2021/10/8,424,,,,,,,,,,,,,,,,,,
2021/10/8,0,,,,,,,,,,,,,,,,,,
2021/10/8,1030,,,,,,,,,,,,,,,,,,
2022/1/10,453,,,,,,,,,,,,,,,,,,
2022/1/10,319,,,,,,,,,,,,,,,,,,
2022/8/15,50,,,,,,,,,,,,,,,,,,
2022/8/15,631,,,,,,,,,,,,,,,,,,
2022/8/15,901,,,,,,,,,,,,,,,,,,
2022/8/15,519,,,,,,,,,,,,,,,,,,
2022/1/7,175,,,,,,,,,,,,,,,,,,
2021/8/26,325,,,,,,,,,,,,,,,,,,
2021/8/26,0,,,,,,,,,,,,,,,,,,
2021/8/26,223,,,,,,,,,,,,,,,,,,
2021/8/26,319,,,,,,,,,,,,,,,,,,
2021/8/26,46,,,,,,,,,,,,,,,,,,
2021/8/26,296,,,,,,,,,,,,,,,,,,
2021/8/26,212,,,,,,,,,,,,,,,,,,
2021/8/26,21,,,,,,,,,,,,,,,,,,
2021/8/26,0,,,,,,,,,,,,,,,,,,
2021/8/26,0,,,,,,,,,,,,,,,,,,
2021/8/26,816,,,,,,,,,,,,,,,,,,
2021/8/26,618,,,,,,,,,,,,,,,,,,
2022/2/3,0,,,,,,,,,,,,,,,,,,
2022/2/3,159,,,,,,,,,,,,,,,,,,
2022/2/3,163,,,,,,,,,,,,,,,,,,
2022/2/3,27,,,,,,,,,,,,,,,,,,
2022/2/3,0,,,,,,,,,,,,,,,,,,
2022/2/3,146,,,,,,,,,,,,,,,,,,
2021/12/29,885,,,,,,,,,,,,,,,,,,
2021/12/29,0,,,,,,,,,,,,,,,,,,
2021/12/29,92,,,,,,,,,,,,,,,,,,
2021/12/29,163,,,,,,,,,,,,,,,,,,
2021/12/29,137,,,,,,,,,,,,,,,,,,
2021/12/29,225,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,387,,,,,,,,,,,,,,,,,,
2022/3/16,67,,,,,,,,,,,,,,,,,,
2022/3/16,67,,,,,,,,,,,,,,,,,,
2022/3/16,451,,,,,,,,,,,,,,,,,,
2022/3/16,608,,,,,,,,,,,,,,,,,,
2022/1/10,169,,,,,,,,,,,,,,,,,,
2022/1/10,1162,,,,,,,,,,,,,,,,,,
2022/1/10,304,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/10,176,,,,,,,,,,,,,,,,,,
2022/1/10,179,,,,,,,,,,,,,,,,,,
2022/1/10,125,,,,,,,,,,,,,,,,,,
2022/1/10,462,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/7,25,,,,,,,,,,,,,,,,,,
2022/1/7,19,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,75,,,,,,,,,,,,,,,,,,
2022/1/7,123,,,,,,,,,,,,,,,,,,
2022/1/7,92,,,,,,,,,,,,,,,,,,
2021/8/26,375,,,,,,,,,,,,,,,,,,
2021/12/11,146,,,,,,,,,,,,,,,,,,
2021/12/11,443,,,,,,,,,,,,,,,,,,
2021/12/11,160,,,,,,,,,,,,,,,,,,
2021/12/11,17,,,,,,,,,,,,,,,,,,
2021/12/11,674,,,,,,,,,,,,,,,,,,
2021/12/11,0,,,,,,,,,,,,,,,,,,
2021/12/11,503,,,,,,,,,,,,,,,,,,
2021/12/11,0,,,,,,,,,,,,,,,,,,
2021/9/13,777,,,,,,,,,,,,,,,,,,
2022/2/2,211,,,,,,,,,,,,,,,,,,
2022/2/2,425,,,,,,,,,,,,,,,,,,
2022/2/2,321,,,,,,,,,,,,,,,,,,
2022/2/2,346,,,,,,,,,,,,,,,,,,
2022/2/2,517,,,,,,,,,,,,,,,,,,
2022/2/2,148,,,,,,,,,,,,,,,,,,
2022/2/2,50,,,,,,,,,,,,,,,,,,
2022/2/2,71,,,,,,,,,,,,,,,,,,
2021/12/29,92,,,,,,,,,,,,,,,,,,
2021/12/29,71,,,,,,,,,,,,,,,,,,
2021/12/29,271,,,,,,,,,,,,,,,,,,
2021/12/29,717,,,,,,,,,,,,,,,,,,
2021/12/29,0,,,,,,,,,,,,,,,,,,
2022/3/16,75,,,,,,,,,,,,,,,,,,
2022/3/16,813,,,,,,,,,,,,,,,,,,
2022/3/16,429,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,71,,,,,,,,,,,,,,,,,,
2022/3/16,75,,,,,,,,,,,,,,,,,,
2022/1/10,764,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/10,342,,,,,,,,,,,,,,,,,,
2022/1/7,674,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,234,,,,,,,,,,,,,,,,,,
2022/1/7,25,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,629,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2022/1/7,50,,,,,,,,,,,,,,,,,,
2021/12/11,50,,,,,,,,,,,,,,,,,,
2021/12/11,347,,,,,,,,,,,,,,,,,,
2021/12/11,0,,,,,,,,,,,,,,,,,,
2021/12/11,540,,,,,,,,,,,,,,,,,,
2021/12/11,192,,,,,,,,,,,,,,,,,,
2021/12/11,75,,,,,,,,,,,,,,,,,,
2021/12/11,258,,,,,,,,,,,,,,,,,,
2021/12/11,111,,,,,,,,,,,,,,,,,,
2021/12/11,0,,,,,,,,,,,,,,,,,,
2021/12/11,0,,,,,,,,,,,,,,,,,,
2021/9/13,76,,,,,,,,,,,,,,,,,,
2021/9/13,202,,,,,,,,,,,,,,,,,,
2021/9/13,50,,,,,,,,,,,,,,,,,,
2021/9/13,170,,,,,,,,,,,,,,,,,,
2021/9/13,25,,,,,,,,,,,,,,,,,,
2021/9/13,750,,,,,,,,,,,,,,,,,,
2021/9/13,3857,,,,,,,,,,,,,,,,,,
2021/9/13,125,,,,,,,,,,,,,,,,,,
2021/9/13,1713,,,,,,,,,,,,,,,,,,
2021/9/13,0,,,,,,,,,,,,,,,,,,
2022/2/2,0,,,,,,,,,,,,,,,,,,
2022/2/2,75,,,,,,,,,,,,,,,,,,
2022/2/2,71,,,,,,,,,,,,,,,,,,
2022/2/2,70,,,,,,,,,,,,,,,,,,
2022/2/2,324,,,,,,,,,,,,,,,,,,
2022/2/2,425,,,,,,,,,,,,,,,,,,
2022/2/2,21,,,,,,,,,,,,,,,,,,
2022/2/2,0,,,,,,,,,,,,,,,,,,
2022/2/2,1375,,,,,,,,,,,,,,,,,,
2021/12/29,44,,,,,,,,,,,,,,,,,,
2021/12/29,7,,,,,,,,,,,,,,,,,,
2021/12/29,1778,,,,,,,,,,,,,,,,,,
2021/12/29,100,,,,,,,,,,,,,,,,,,
2021/12/29,0,,,,,,,,,,,,,,,,,,
2022/3/16,21,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,25,,,,,,,,,,,,,,,,,,
2022/3/16,2283,,,,,,,,,,,,,,,,,,
2022/3/16,139,,,,,,,,,,,,,,,,,,
2022/3/16,717,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,925,,,,,,,,,,,,,,,,,,
2022/3/16,50,,,,,,,,,,,,,,,,,,
2022/3/16,4544,,,,,,,,,,,,,,,,,,
2022/3/16,845,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,125,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/10,25,,,,,,,,,,,,,,,,,,
2022/1/10,124,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/10,0,,,,,,,,,,,,,,,,,,
2022/1/7,270,,,,,,,,,,,,,,,,,,
2022/1/7,121,,,,,,,,,,,,,,,,,,
2022/1/7,1111,,,,,,,,,,,,,,,,,,
2022/1/7,0,,,,,,,,,,,,,,,,,,
2021/9/13,795,,,,,,,,,,,,,,,,,,
2021/9/13,0,,,,,,,,,,,,,,,,,,
2021/9/13,0,,,,,,,,,,,,,,,,,,
2021/9/13,75,,,,,,,,,,,,,,,,,,
2021/9/13,71,,,,,,,,,,,,,,,,,,
2021/9/13,1244,,,,,,,,,,,,,,,,,,
2021/9/13,17,,,,,,,,,,,,,,,,,,
2021/9/13,0,,,,,,,,,,,,,,,,,,
2021/9/13,50,,,,,,,,,,,,,,,,,,
2022/2/2,131,,,,,,,,,,,,,,,,,,
2022/2/2,274,,,,,,,,,,,,,,,,,,
2022/2/2,0,,,,,,,,,,,,,,,,,,
2022/2/2,174,,,,,,,,,,,,,,,,,,
2022/2/2,362,,,,,,,,,,,,,,,,,,
2022/2/2,0,,,,,,,,,,,,,,,,,,
2022/2/2,50,,,,,,,,,,,,,,,,,,
2022/2/2,178,,,,,,,,,,,,,,,,,,
2022/3/16,557,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/16,527,,,,,,,,,,,,,,,,,,
2022/3/16,396,,,,,,,,,,,,,,,,,,
2022/3/16,0,,,,,,,,,,,,,,,,,,
2022/3/6,1335,,,,,,,,,,,,,,,,,,
2022/3/6,0,,,,,,,,,,,,,,,,,,
2022/3/6,0,,,,,,,,,,,,,,,,,,
2022/3/6,0,,,,,,,,,,,,,,,,,,
2022/3/6,0,,,,,,,,,,,,,,,,,,
2022/3/6,0,,,,,,,,,,,,,,,,,,
2022/1/22,647,,,,,,,,,,,,,,,,,,
2021/9/13,799,,,,,,,,,,,,,,,,,,
2021/9/13,208,,,,,,,,,,,,,,,,,,
2021/9/13,25,,,,,,,,,,,,,,,,,,
2021/9/13,225,,,,,,,,,,,,,,,,,,
2021/9/13,78,,,,,,,,,,,,,,,,,,
2021/9/13,0,,,,,,,,,,,,,,,,,,
2021/9/13,1025,,,,,,,,,,,,,,,,,,
2021/9/13,25,,,,,,,,,,,,,,,,,,
2022/2/2,0,,,,,,,,,,,,,,,,,,
2022/3/6,25,,,,,,,,,,,,,,,,,,
2022/3/6,425,,,,,,,,,,,,,,,,,,
2022/3/6,1075,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,50,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2021/9/13,810,,,,,,,,,,,,,,,,,,
2021/9/13,0,,,,,,,,,,,,,,,,,,
2021/9/13,213,,,,,,,,,,,,,,,,,,
2021/9/15,438,,,,,,,,,,,,,,,,,,
2021/9/28,421,,,,,,,,,,,,,,,,,,
2021/9/28,232,,,,,,,,,,,,,,,,,,
2021/9/28,25,,,,,,,,,,,,,,,,,,
2021/9/28,0,,,,,,,,,,,,,,,,,,
2021/9/28,693,,,,,,,,,,,,,,,,,,
2021/9/28,0,,,,,,,,,,,,,,,,,,
2021/9/28,492,,,,,,,,,,,,,,,,,,
2022/3/6,121,,,,,,,,,,,,,,,,,,
2022/3/6,75,,,,,,,,,,,,,,,,,,
2022/3/6,329,,,,,,,,,,,,,,,,,,
2022/3/6,2004,,,,,,,,,,,,,,,,,,
2022/3/6,50,,,,,,,,,,,,,,,,,,
2022/3/6,325,,,,,,,,,,,,,,,,,,
2022/1/22,1009,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,25,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,25,,,,,,,,,,,,,,,,,,
2022/1/22,3356,,,,,,,,,,,,,,,,,,
2022/1/22,418,,,,,,,,,,,,,,,,,,
2022/1/22,263,,,,,,,,,,,,,,,,,,
2022/1/22,963,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2022/1/22,22,,,,,,,,,,,,,,,,,,
2022/1/22,50,,,,,,,,,,,,,,,,,,
2022/1/22,0,,,,,,,,,,,,,,,,,,
2021/9/28,325,,,,,,,,,,,,,,,,,,
2021/9/28,446,,,,,,,,,,,,,,,,,,
2022/8/8,860,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,50,,,,,,,,,,,,,,,,,,
2022/8/8,138,,,,,,,,,,,,,,,,,,
2022/8/8,251,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,523,,,,,,,,,,,,,,,,,,
2022/8/8,25,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2022/1/22,49,,,,,,,,,,,,,,,,,,
2022/1/22,916,,,,,,,,,,,,,,,,,,
2022/1/22,75,,,,,,,,,,,,,,,,,,
2022/1/8,165,,,,,,,,,,,,,,,,,,
2021/9/28,214,,,,,,,,,,,,,,,,,,
2021/9/28,0,,,,,,,,,,,,,,,,,,
2021/9/28,0,,,,,,,,,,,,,,,,,,
2021/9/28,0,,,,,,,,,,,,,,,,,,
2021/9/28,0,,,,,,,,,,,,,,,,,,
2021/9/28,1007,,,,,,,,,,,,,,,,,,
2021/9/28,1152,,,,,,,,,,,,,,,,,,
2021/9/28,500,,,,,,,,,,,,,,,,,,
2022/2/21,75,,,,,,,,,,,,,,,,,,
2022/7/14,1063,,,,,,,,,,,,,,,,,,
2022/7/14,309,,,,,,,,,,,,,,,,,,
2022/7/14,94,,,,,,,,,,,,,,,,,,
2022/7/14,250,,,,,,,,,,,,,,,,,,
2022/7/14,0,,,,,,,,,,,,,,,,,,
2022/7/14,200,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,692,,,,,,,,,,,,,,,,,,
2022/8/8,326,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,125,,,,,,,,,,,,,,,,,,
2022/8/8,100,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,50,,,,,,,,,,,,,,,,,,
2021/10/2,120,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2021/10/2,282,,,,,,,,,,,,,,,,,,
2021/10/2,690,,,,,,,,,,,,,,,,,,
2021/10/2,1141,,,,,,,,,,,,,,,,,,
2021/10/2,961,,,,,,,,,,,,,,,,,,
2021/10/2,934,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2022/1/8,75,,,,,,,,,,,,,,,,,,
2022/1/8,19,,,,,,,,,,,,,,,,,,
2022/1/8,248,,,,,,,,,,,,,,,,,,
2022/1/8,9,,,,,,,,,,,,,,,,,,
2022/1/8,175,,,,,,,,,,,,,,,,,,
2022/1/8,73,,,,,,,,,,,,,,,,,,
2022/1/8,246,,,,,,,,,,,,,,,,,,
2022/2/21,319,,,,,,,,,,,,,,,,,,
2022/2/21,2198,,,,,,,,,,,,,,,,,,
2022/2/21,0,,,,,,,,,,,,,,,,,,
2022/2/21,41,,,,,,,,,,,,,,,,,,
2022/2/21,1629,,,,,,,,,,,,,,,,,,
2022/2/21,862,,,,,,,,,,,,,,,,,,
2022/2/21,10,,,,,,,,,,,,,,,,,,
2022/2/21,267,,,,,,,,,,,,,,,,,,
2022/7/14,25,,,,,,,,,,,,,,,,,,
2022/7/14,0,,,,,,,,,,,,,,,,,,
2022/7/14,399,,,,,,,,,,,,,,,,,,
2022/7/14,50,,,,,,,,,,,,,,,,,,
2022/7/14,470,,,,,,,,,,,,,,,,,,
2022/7/14,321,,,,,,,,,,,,,,,,,,
2022/7/14,170,,,,,,,,,,,,,,,,,,
2022/7/14,97,,,,,,,,,,,,,,,,,,
2022/7/14,50,,,,,,,,,,,,,,,,,,
2022/7/14,50,,,,,,,,,,,,,,,,,,
2022/7/14,259,,,,,,,,,,,,,,,,,,
2022/7/14,75,,,,,,,,,,,,,,,,,,
2022/8/8,366,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,470,,,,,,,,,,,,,,,,,,
2022/8/8,77,,,,,,,,,,,,,,,,,,
2022/8/8,27,,,,,,,,,,,,,,,,,,
2022/8/8,75,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/8/8,0,,,,,,,,,,,,,,,,,,
2022/2/28,274,,,,,,,,,,,,,,,,,,
2022/2/28,0,,,,,,,,,,,,,,,,,,
2022/2/28,2528,,,,,,,,,,,,,,,,,,
2022/2/28,75,,,,,,,,,,,,,,,,,,
2021/10/2,71,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2021/10/2,180,,,,,,,,,,,,,,,,,,
2021/10/2,545,,,,,,,,,,,,,,,,,,
2021/10/2,50,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2022/1/14,995,,,,,,,,,,,,,,,,,,
2022/2/21,273,,,,,,,,,,,,,,,,,,
2022/2/21,563,,,,,,,,,,,,,,,,,,
2022/2/21,525,,,,,,,,,,,,,,,,,,
2022/2/21,74,,,,,,,,,,,,,,,,,,
2022/2/21,1694,,,,,,,,,,,,,,,,,,
2022/2/21,596,,,,,,,,,,,,,,,,,,
2022/2/21,150,,,,,,,,,,,,,,,,,,
2022/2/21,0,,,,,,,,,,,,,,,,,,
2022/2/21,25,,,,,,,,,,,,,,,,,,
2022/2/21,200,,,,,,,,,,,,,,,,,,
2022/2/21,225,,,,,,,,,,,,,,,,,,
2022/7/14,789,,,,,,,,,,,,,,,,,,
2022/7/14,459,,,,,,,,,,,,,,,,,,
2022/7/14,0,,,,,,,,,,,,,,,,,,
2022/7/14,0,,,,,,,,,,,,,,,,,,
2022/7/14,125,,,,,,,,,,,,,,,,,,
2022/1/13,71,,,,,,,,,,,,,,,,,,
2022/1/13,25,,,,,,,,,,,,,,,,,,
2022/8/8,233,,,,,,,,,,,,,,,,,,
2022/2/28,736,,,,,,,,,,,,,,,,,,
2022/2/28,617,,,,,,,,,,,,,,,,,,
2022/2/28,42,,,,,,,,,,,,,,,,,,
2022/2/28,1577,,,,,,,,,,,,,,,,,,
2022/2/28,0,,,,,,,,,,,,,,,,,,
2022/2/28,25,,,,,,,,,,,,,,,,,,
2022/2/28,46,,,,,,,,,,,,,,,,,,
2022/2/28,630,,,,,,,,,,,,,,,,,,
2022/2/28,25,,,,,,,,,,,,,,,,,,
2021/10/2,50,,,,,,,,,,,,,,,,,,
2021/10/2,1234,,,,,,,,,,,,,,,,,,
2021/10/2,115,,,,,,,,,,,,,,,,,,
2021/10/2,150,,,,,,,,,,,,,,,,,,
2021/10/2,567,,,,,,,,,,,,,,,,,,
2021/10/2,321,,,,,,,,,,,,,,,,,,
2021/10/2,200,,,,,,,,,,,,,,,,,,
2021/10/2,975,,,,,,,,,,,,,,,,,,
2021/10/2,746,,,,,,,,,,,,,,,,,,
2021/10/2,267,,,,,,,,,,,,,,,,,,
2021/10/2,50,,,,,,,,,,,,,,,,,,
2021/10/2,0,,,,,,,,,,,,,,,,,,
2022/7/11,0,,,,,,,,,,,,,,,,,,
2022/7/11,100,,,,,,,,,,,,,,,,,,
2022/7/11,242,,,,,,,,,,,,,,,,,,
2022/7/11,234,,,,,,,,,,,,,,,,,,
2022/7/11,0,,,,,,,,,,,,,,,,,,
2022/2/21,935,,,,,,,,,,,,,,,,,,
2022/2/21,442,,,,,,,,,,,,,,,,,,
2022/2/21,46,,,,,,,,,,,,,,,,,,
2022/2/21,100,,,,,,,,,,,,,,,,,,
2022/2/21,42,,,,,,,,,,,,,,,,,,
2022/2/21,0,,,,,,,,,,,,,,,,,,
2022/2/21,266,,,,,,,,,,,,,,,,,,
2022/2/21,175,,,,,,,,,,,,,,,,,,
2022/1/13,0,,,,,,,,,,,,,,,,,,
2022/1/13,817,,,,,,,,,,,,,,,,,,
2022/2/28,1289,,,,,,,,,,,,,,,,,,
2022/2/28,1531,,,,,,,,,,,,,,,,,,
2022/2/28,1947,,,,,,,,,,,,,,,,,,
2022/2/28,4296,,,,,,,,,,,,,,,,,,
2022/2/28,275,,,,,,,,,,,,,,,,,,
2022/2/28,350,,,,,,,,,,,,,,,,,,
2022/2/28,982,,,,,,,,,,,,,,,,,,
2022/2/28,0,,,,,,,,,,,,,,,,,,
2022/2/28,1114,,,,,,,,,,,,,,,,,,
2022/2/28,463,,,,,,,,,,,,,,,,,,
2022/2/28,524,,,,,,,,,,,,,,,,,,
2022/2/28,25,,,,,,,,,,,,,,,,,,
2022/2/28,50,,,,,,,,,,,,,,,,,,
2021/10/2,373,,,,,,,,,,,,,,,,,,
2021/10/2,154,,,,,,,,,,,,,,,,,,
2021/10/2,175,,,,,,,,,,,,,,,,,,
2021/10/3,0,,,,,,,,,,,,,,,,,,
2021/10/3,0,,,,,,,,,,,,,,,,,,
2022/3/7,748,,,,,,,,,,,,,,,,,,
2022/3/7,360,,,,,,,,,,,,,,,,,,
2022/3/7,25,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,75,,,,,,,,,,,,,,,,,,
2022/7/11,44,,,,,,,,,,,,,,,,,,
2022/7/11,48,,,,,,,,,,,,,,,,,,
2022/7/11,110,,,,,,,,,,,,,,,,,,
2022/7/11,121,,,,,,,,,,,,,,,,,,
2022/7/11,684,,,,,,,,,,,,,,,,,,
2022/7/11,222,,,,,,,,,,,,,,,,,,
2022/7/11,53,,,,,,,,,,,,,,,,,,
2022/7/11,197,,,,,,,,,,,,,,,,,,
2022/7/11,1129,,,,,,,,,,,,,,,,,,
2022/7/11,25,,,,,,,,,,,,,,,,,,
2022/7/11,21,,,,,,,,,,,,,,,,,,
2022/7/11,75,,,,,,,,,,,,,,,,,,
2022/7/11,200,,,,,,,,,,,,,,,,,,
2021/9/11,67,,,,,,,,,,,,,,,,,,
2021/9/11,1550,,,,,,,,,,,,,,,,,,
2021/9/11,450,,,,,,,,,,,,,,,,,,
2021/9/11,559,,,,,,,,,,,,,,,,,,
2021/9/11,96,,,,,,,,,,,,,,,,,,
2021/9/11,25,,,,,,,,,,,,,,,,,,
2021/9/11,0,,,,,,,,,,,,,,,,,,
2021/9/11,221,,,,,,,,,,,,,,,,,,
2021/9/11,1005,,,,,,,,,,,,,,,,,,
2021/9/11,0,,,,,,,,,,,,,,,,,,
2022/1/13,390,,,,,,,,,,,,,,,,,,
2022/1/13,25,,,,,,,,,,,,,,,,,,
2022/1/13,46,,,,,,,,,,,,,,,,,,
2022/1/13,0,,,,,,,,,,,,,,,,,,
2022/1/13,0,,,,,,,,,,,,,,,,,,
2022/1/13,17,,,,,,,,,,,,,,,,,,
2022/1/13,25,,,,,,,,,,,,,,,,,,
2022/1/13,44,,,,,,,,,,,,,,,,,,
2022/1/13,247,,,,,,,,,,,,,,,,,,
2022/1/13,50,,,,,,,,,,,,,,,,,,
2022/2/28,0,,,,,,,,,,,,,,,,,,
2022/2/28,0,,,,,,,,,,,,,,,,,,
2022/2/28,250,,,,,,,,,,,,,,,,,,
2022/7/2,25,,,,,,,,,,,,,,,,,,
2022/7/2,1021,,,,,,,,,,,,,,,,,,
2022/7/2,640,,,,,,,,,,,,,,,,,,
2022/7/2,75,,,,,,,,,,,,,,,,,,
2022/7/2,24,,,,,,,,,,,,,,,,,,
2022/7/2,562,,,,,,,,,,,,,,,,,,
2022/7/2,200,,,,,,,,,,,,,,,,,,
2022/7/2,100,,,,,,,,,,,,,,,,,,
2022/7/2,250,,,,,,,,,,,,,,,,,,
2022/7/2,551,,,,,,,,,,,,,,,,,,
2022/3/7,96,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,150,,,,,,,,,,,,,,,,,,
2022/3/7,142,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,25,,,,,,,,,,,,,,,,,,
2022/3/7,1970,,,,,,,,,,,,,,,,,,
2022/3/7,1446,,,,,,,,,,,,,,,,,,
2022/3/7,125,,,,,,,,,,,,,,,,,,
2022/7/11,150,,,,,,,,,,,,,,,,,,
2022/7/11,435,,,,,,,,,,,,,,,,,,
2022/7/11,854,,,,,,,,,,,,,,,,,,
2022/7/11,200,,,,,,,,,,,,,,,,,,
2022/7/11,0,,,,,,,,,,,,,,,,,,
2022/7/11,0,,,,,,,,,,,,,,,,,,
2022/7/11,1221,,,,,,,,,,,,,,,,,,
2021/9/11,0,,,,,,,,,,,,,,,,,,
2021/9/11,492,,,,,,,,,,,,,,,,,,
2021/9/11,454,,,,,,,,,,,,,,,,,,
2021/9/11,0,,,,,,,,,,,,,,,,,,
2022/1/13,321,,,,,,,,,,,,,,,,,,
2022/1/13,24,,,,,,,,,,,,,,,,,,
2022/1/13,315,,,,,,,,,,,,,,,,,,
2022/1/13,558,,,,,,,,,,,,,,,,,,
2022/1/13,243,,,,,,,,,,,,,,,,,,
2022/1/13,286,,,,,,,,,,,,,,,,,,
2022/3/18,0,,,,,,,,,,,,,,,,,,
2022/8/3,50,,,,,,,,,,,,,,,,,,
2022/8/3,603,,,,,,,,,,,,,,,,,,
2022/7/2,125,,,,,,,,,,,,,,,,,,
2022/7/2,488,,,,,,,,,,,,,,,,,,
2022/7/2,514,,,,,,,,,,,,,,,,,,
2022/7/2,193,,,,,,,,,,,,,,,,,,
2022/7/2,0,,,,,,,,,,,,,,,,,,
2022/7/2,1131,,,,,,,,,,,,,,,,,,
2022/7/2,142,,,,,,,,,,,,,,,,,,
2022/3/7,49,,,,,,,,,,,,,,,,,,
2022/3/7,67,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,150,,,,,,,,,,,,,,,,,,
2022/3/7,1142,,,,,,,,,,,,,,,,,,
2022/3/7,107,,,,,,,,,,,,,,,,,,
2022/3/7,125,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/3/7,0,,,,,,,,,,,,,,,,,,
2022/7/11,50,,,,,,,,,,,,,,,,,,
2022/7/11,400,,,,,,,,,,,,,,,,,,
2022/7/11,167,,,,,,,,,,,,,,,,,,
2022/7/11,50,,,,,,,,,,,,,,,,,,
2022/7/11,25,,,,,,,,,,,,,,,,,,
